customer_id,recency,frequency,monetary,R,F,M,RFM_score
18126,60,1,206.82999999999998,3,2,1,6
18127,19,3,348.73,4,4,2,10
18129,243,1,112.55000000000001,1,2,1,4
18130,15,3,1059.39,4,4,4,12
18133,212,1,931.4999999999999,1,2,3,6
18135,29,5,681.9100000000001,4,4,3,11
18136,63,3,784.33,3,4,3,10
18138,295,1,152.65,1,2,1,4
18139,17,6,8438.34,4,5,5,14
18142,157,2,1019.52,2,3,4,9
18143,116,2,1000.16,2,3,4,9
18144,7,12,2888.75,5,5,5,15
18145,12,4,2861.55,5,4,5,14
18146,140,2,160.35000000000002,2,3,1,6
18147,45,2,179.33999999999997,3,3,1,7
18149,50,3,612.0799999999999,3,4,3,10
18150,32,3,566.58,4,4,3,11
18151,134,2,653.35,2,3,3,8
18154,3,2,399.19,5,3,2,10
18155,75,3,371.62,2,4,2,8
18156,12,2,734.94,5,3,3,11
18158,9,2,453.4,5,3,2,10
18159,301,1,530.15,1,2,3,6
18160,57,2,638.0600000000001,3,3,3,9
18161,15,5,1618.69,4,4,4,12
18164,37,1,399.65000000000003,3,2,2,7
18165,177,1,302.46000000000004,2,2,2,6
18167,23,3,1384.8600000000001,4,4,4,12
18168,176,6,1169.94,2,5,4,11
18169,60,1,202.65,3,2,1,6
18170,33,3,980.31,3,4,4,11
18171,58,5,1231.31,3,4,4,11
18172,14,20,7561.68,4,5,5,14
18173,86,4,2106.84,2,4,5,11
18174,7,1,104.0,5,2,1,8
18176,358,1,476.35,1,2,2,5
18177,31,6,1341.42,4,5,4,13
18178,128,4,1590.81,2,4,4,10
18179,9,6,1793.17,5,5,4,14
18180,4,6,1843.75,5,5,4,14
18181,24,1,382.8,4,2,2,8
18183,227,2,632.07,1,3,3,7
18184,15,1,49.8,4,2,1,7
18185,249,1,304.25,1,2,2,5
18188,15,3,2001.04,4,4,4,12
18189,77,2,1090.24,2,3,4,9
18190,192,2,284.46000000000004,1,3,2,6
18191,261,1,207.79999999999998,1,2,1,4
18192,71,1,957.97,3,2,4,9
18193,165,1,243.76,2,2,1,5
18194,82,1,973.8399999999999,2,2,4,8
18196,95,2,689.13,2,3,3,8
18198,4,17,5425.56,5,5,5,15
18200,106,1,163.8,2,2,1,5
18202,199,3,1396.99,1,4,4,9
18203,157,1,160.42000000000002,2,2,1,5
18204,71,3,1993.7,3,4,4,11
18205,36,2,517.36,3,3,3,9
18209,28,1,139.10000000000002,4,2,1,7
18210,1,6,2621.38,5,5,5,15
18211,25,5,600.07,4,4,3,11
18212,326,1,248.42,1,2,1,4
18213,236,1,232.48000000000002,1,2,1,4
18215,89,1,299.34000000000003,2,2,2,6
18216,31,1,481.75,4,2,2,8
18217,29,2,621.75,4,3,3,10
18218,211,2,662.08,1,3,3,7
18219,2,10,2069.77,5,5,5,15
18220,226,1,305.28000000000003,1,2,2,5
18221,22,5,1041.61,4,4,4,12
18222,92,1,443.0,2,2,2,6
18223,4,14,6484.54,5,5,5,15
18224,263,1,158.95000000000002,1,2,1,4
18225,3,12,5509.12,5,5,5,15
18226,44,11,5228.05,3,5,5,13
18227,217,1,93.75,1,2,1,4
18228,56,2,779.9,3,3,3,9
18229,11,20,7276.900000000001,5,5,5,15
18230,9,7,2810.2000000000003,5,5,5,15
18231,192,5,2083.27,1,4,5,10
18232,81,4,592.97,2,4,3,9
18233,325,1,440.0,1,2,2,5
18235,71,3,1796.48,3,4,4,11
18236,29,6,882.24,4,5,3,12
18237,2,5,987.1,5,4,4,13
18239,218,5,1561.6100000000001,1,4,4,9
18240,46,1,422.58,3,2,2,7
18241,9,17,2073.09,5,5,5,15
18242,72,4,2232.4900000000002,2,4,5,11
18245,7,7,2567.06,5,5,5,15
18246,23,2,596.1,4,3,3,10
18248,122,2,804.02,2,3,3,8
18249,17,1,95.34,4,2,1,7
18250,310,1,349.27,1,2,2,5
18251,87,1,4314.72,2,2,5,9
18252,50,2,526.67,3,3,3,9
18255,89,1,103.3,2,2,1,5
18257,39,8,2337.63,3,5,5,13
18259,24,3,2338.6000000000004,4,4,5,13
18260,172,6,2643.2000000000003,2,5,5,12
18261,43,2,324.24,3,3,2,8
18262,140,1,149.48,2,2,1,5
18263,25,3,1213.1599999999999,4,4,4,12
18265,72,2,801.51,2,3,3,8
18268,134,1,25.5,2,2,1,5
18269,366,1,168.6,1,2,1,4
18270,38,2,283.15,3,3,2,8
18272,2,6,3078.58,5,5,5,15
18273,2,3,204.0,5,4,1,10
18274,30,1,175.92,4,2,1,7
18276,43,1,335.86,3,2,2,7
18277,58,1,110.38,3,2,1,6
18278,73,1,173.9,2,2,1,5
18280,277,1,180.60000000000002,1,2,1,4
18281,180,1,80.82,1,2,1,4
18282,7,2,178.05,5,3,1,9
18283,3,16,2094.88,5,5,5,15
18287,42,3,1837.28,3,4,4,11
